geoid,countyfp,prc_nonengprof_final,prc_nonengprof_final_unreliable_flag,prc_caraccess_final,prc_caraccess_final_unreliable_flag,prcdisabled_final,prcdisabled_final_unreliable_flag,prc_pov_final,prc_pov_final_unreliable_flag,prc_youth_final,prc_youth_final_unreliable_flag,prc_asian,prc_asian_unreliable_flag,prc_black,prc_black_unreliable_flag,prc_latino,prc_latino_unreliable_flag,prc_white,prc_white_unreliable_flag,cvapdens,cvapdens_unreliable_flag,tot_elignonreg_prc_final,tot_elignonreg_prc_final_unreliable_flag,job_dens,pollvoter_dens,pop10,areakm,popdens,vbm_rate_tot,vbm_rate_lat,vbm_rate_asn,vbm_rate_youth
26017280300,17,0.0,1,0.825,0,0.10769,0,0.44374,0,0.13333,0,0.02069,1,0.02299,1,0.14023,0,0.7387,0,0.01127,0,0.47807,0,0.01569,0.00566,1300,0.67735,1919.25146,0.26404,0.13349,0.0,0.1848
26017280400,17,0.02254,1,0.8295,0,0.13758,0,0.26302,0,0.14985,0,0.0,1,0.04825,1,0.1674,0,0.75146,0,0.02477,0,0.53289,0,0.00915,0.01178,2978,0.86911,3426.48529,0.25019,0.09894,0.0,0.21481
26017280500,17,0.0,1,0.94476,0,0.08892,0,0.13885,0,0.08224,0,0.00914,1,0.01127,1,0.05361,1,0.87298,0,0.0318,0,0.03307,0,0.10644,0.03138,3498,2.89566,1208.01393,0.25572,0.11405,0.0,0.20268
26017280600,17,0.01226,1,0.89971,0,0.16739,0,0.24963,0,0.11071,0,0.00402,1,0.02229,1,0.15601,0,0.80197,0,0.02368,0,0.22621,0,0.01425,0.01688,2812,1.16594,2411.78108,0.2217,0.15081,0.0,0.11001
26017280700,17,0.00828,1,0.74982,0,0.24706,0,0.30618,0,0.08862,0,0.0,1,0.05131,0,0.09919,0,0.82743,0,0.02913,0,0.37909,0,0.00887,0.01614,3460,1.52148,2274.10726,0.22017,0.1526,0.0,0.10856
26017280800,17,0.0076,1,0.96345,0,0.10172,0,0.19765,0,0.10501,0,0.00282,1,0.00704,1,0.07432,0,0.87247,0,0.03355,0,0.09828,0,0.01508,0.02943,3591,2.21665,1620.01162,0.28927,0.17773,0.0,0.11215
26017280900,17,0.0,1,0.84716,0,0.17693,0,0.25838,0,0.04831,0,0.0,1,0.0521,1,0.08696,0,0.83092,0,0.0261,0,0.01877,0,0.0245,0.02407,2952,4.17122,707.70599,0.24247,0.14295,0.0,0.10913
26017281000,17,0.0083,1,0.95352,0,0.1079,0,0.19737,0,0.06058,0,0.00429,1,0.02776,1,0.07092,0,0.8314,0,0.03737,0,0.03711,0,0.04202,0.03774,4028,4.83033,833.89737,0.19515,0.11764,0.29161,0.09416
26017281300,17,0.0,1,0.93133,0,0.14765,0,0.16271,0,0.11249,0,0.0,1,0.01238,1,0.12797,0,0.85621,0,0.02732,0,0.0,1,0.04169,0.0342,3168,4.03364,785.39435,0.22487,0.2503,0.3334,0.06673
26017285100,17,0.00785,1,0.94217,0,0.14762,0,0.16979,0,0.06315,0,0.01251,1,0.02145,1,0.0429,0,0.90915,0,0.03125,0,0.0,1,0.02118,0.03717,3478,3.64394,954.46052,0.27665,0.10812,0.33323,0.17213
26017285201,17,0.0134,1,0.84402,0,0.19988,0,0.1321,0,0.08909,0,0.01257,1,0.03061,1,0.0286,1,0.90818,0,0.0559,0,0.0,1,0.04501,0.05548,5834,39.21434,148.77212,0.3683,0.20568,0.16588,0.13538
26017285202,17,0.00161,1,0.92929,0,0.14254,0,0.19289,0,0.08031,0,0.0,1,0.01259,1,0.07427,1,0.88897,0,0.03779,0,0.2844,0,0.02306,0.02555,3818,47.85842,79.77698,0.37372,0.17554,0.0,0.16108
26017285300,17,0.00471,1,0.97053,0,0.07108,0,0.05404,1,0.066,0,0.00134,1,0.00513,1,0.0544,1,0.92932,0,0.04282,0,0.0,1,0.02229,0.05314,4747,134.38602,35.32361,0.25261,0.16668,0.00028,0.13699
26017285400,17,0.03314,1,0.92759,0,0.04771,0,0.0639,0,0.11238,0,0.04154,0,0.02077,1,0.01764,1,0.91067,0,0.03537,0,0.0,1,0.03648,0.0377,3562,59.67831,59.68668,0.33153,0.23808,0.4,0.11194
26017285500,17,0.01363,1,0.94419,0,0.12352,0,0.07588,0,0.04735,0,0.00132,1,0.0,1,0.04162,1,0.95338,0,0.06523,0,0.06814,0,0.06874,0.06632,6693,42.37475,157.94784,0.35286,0.07759,4e-05,0.17803
26017285600,17,0.00598,1,0.95332,0,0.11007,0,0.07258,0,0.0699,0,0.01082,1,0.0,1,0.04015,1,0.9328,0,0.06517,0,0.00684,0,0.04446,0.07683,7016,91.07813,77.03276,0.24732,0.21431,1.0,0.14894
26017285700,17,0.00254,1,0.98315,0,0.1669,0,0.13342,0,0.04683,0,0.0,1,0.00027,1,0.03532,0,0.94488,0,0.03676,0,0.0,1,0.04823,0.04402,4042,53.39284,75.70304,0.31664,0.0,0.0,0.23163
26017285800,17,0.00237,1,0.86937,0,0.17706,0,0.23818,0,0.08391,0,0.00447,1,0.01854,1,0.00767,1,0.91673,0,0.05863,0,0.09306,0,0.08393,0.05373,6363,8.31606,765.14587,0.31906,0.18485,0.0,0.15738
26017285900,17,0.00826,1,0.93797,0,0.20803,0,0.17272,0,0.06168,0,0.0,1,0.01898,1,0.03994,0,0.9221,0,0.04918,0,0.0,1,0.05682,0.04892,5085,22.6823,224.18359,0.29826,0.10171,0.78691,0.10731
26017286000,17,0.0,1,0.94399,0,0.12713,0,0.06035,0,0.07509,0,0.00667,1,0.01789,1,0.01544,1,0.92807,0,0.02974,0,0.0,1,0.00942,0.03506,3193,17.64167,180.99192,0.33727,0.2353,0.00124,0.15003
26017286100,17,0.00096,1,0.98043,0,0.14254,0,0.08231,0,0.07796,0,0.00477,1,0.0,1,0.03089,0,0.95943,0,0.07401,0,0.09084,0,0.04163,0.0765,7733,184.76846,41.85238,0.27165,0.19999,0.99993,0.14146
26017286200,17,0.01169,1,0.97169,0,0.09877,0,0.13191,0,0.07283,0,0.0,1,0.0,1,0.02941,0,0.95365,0,0.05045,0,0.12329,0,0.02151,0.04978,4935,191.56592,25.76137,0.24788,0.38461,1.0,0.20339
26017286300,17,0.00349,1,0.94595,0,0.12404,0,0.14872,0,0.05746,0,0.0,1,0.01265,1,0.03629,0,0.93126,0,0.03374,0,0.06774,0,0.03487,0.03536,3738,110.95269,33.69003,0.22889,0.21429,,0.05319
26017286400,17,0.00715,1,0.96814,0,0.13202,0,0.11834,0,0.07627,0,0.00203,1,0.0,1,0.02677,0,0.94604,0,0.0235,0,0.06339,0,0.00283,0.02637,2602,185.21476,14.04856,0.19643,0.0,,0.18182
26017286500,17,0.01263,1,0.76062,0,0.2423,0,0.40361,0,0.08212,0,0.00156,1,0.06601,0,0.09407,0,0.77755,0,0.01962,0,0.0,1,0.11569,0.03337,1796,3.76516,477.00549,0.25244,0.12822,0.0,0.16276
26017286600,17,0.00485,1,0.89152,0,0.20135,0,0.25106,0,0.09245,0,0.01962,1,0.02124,1,0.02327,1,0.92697,0,0.04585,0,0.20607,0,0.04618,0.03742,5349,2.87568,1860.08467,0.18887,0.09703,0.33328,0.06369
26017990000,17,,1,,1,,1,,1,,1,,1,,1,,1,,1,0.0,1,0.0,1,,0.0,0,411.75752,0.0,0.24865,0.42857,,0.17808
